text,intent
@Uber_Support I submitted again through the link you provided me.,general_question
"@Uber_Support when will you update your in app location services for Edmonton, Alberta, Canada? Uber drivers never find our area Maple Crest",delivery_issue
@115877 My app isn’t working whenever I try to check out.,technical_support
"That’s the spirit! Order witch-ever fall food you crave. 
#Halloween with #UberEATS https://t.co/HlQu7IGLID",general_question
"@Uber_Support I waited 20 minutes for a ride - driver around the corner the whole time! No $5.00 fee, please.",delivery_issue
@659 @115877 It just doesn’t make sense https://t.co/ULdLAtcea2,general_question
Uh we order @659 through @115877 and the guy didn’t fill the cups.... we paid for drinks but only got the cups.....,payment_issue
"@Delta, not the #A350FirstFlyers , but dinner and service on flight 820 tonight is pretty darn good! https://t.co/yWdxK5YHOM",general_question
Thanks to @Delta going above &amp;beyond I was able to change my flight to go directly to Florida &amp; have the chance to say goodbye to my grandpa,positive_feedback
I thought I’d have to get on my return flight and then stay in the airport overnight to get the next flight from Lexington to Florida.,general_question
While on vacation I got news I just never expected to hear &amp; I have been scrambling &amp; freaking out about how to get to Florida from here.,general_question
@Delta Because of the change my sky miles now says the flights weren't eligible. Can this be sorted?,general_question
Thank you @Delta for getting us on the next flight out of LGA with only minutes to spare at the gate. We will make our connection :),technical_support
@SpotifyCares Here is this pop up that keeps coming up,general_question
@SpotifyCares I'm new at this how do i DELETE and what's dm,general_question
@SpotifyCares  https://t.co/q9W8qeRwrw,general_question
"@SpotifyCares 
Help on my spotify card please",general_question
@642 @115888 @SpotifyCares my spotify premium stopped working,general_question
@SpotifyCares Done - but disappointed this post has been running since 2012 and nothing has been done about it.  #GiveListenersTheChoice,complaint
@115888 @SpotifyCares When will you add an explicit filter?  My kids don't want to hear those songs.,general_question
@SpotifyCares Okay sent,general_question
@SpotifyCares Yes the music works fine no problem. Just the lock screen functionality has completely disappeared,technical_support
@SpotifyCares iOS 11.0.3 and the Spotify version is 8.4.25,technical_support
@SpotifyCares I have logged in to multiple devices as well. All iPhones with iOS 11 updates. Same problem,technical_support
@SpotifyCares Then after about 5 hours it glitches again,general_question
@SpotifyCares Yes! It is a constant problem on the iOS 11 update. Like I said I’m not the only 1 encountering the problem.,technical_support
@SpotifyCares please fix ASAP I hate Apple Music I don’t want to use them 😩,complaint
"@SpotifyCares Thanks. If you want to see the finest release notes known to man, check out the Argos app's release history. They add brand value!",technical_support
Love these detailed updates from @115888 / @SpotifyCares - so great to download nearly 100MB of ???? each week or two! https://t.co/1s2FST7vuY,technical_support
"@British_Airways I'm trying to correct a name on my BA booking, can this be done over phone? Frederick on passport but Freddy on booking",general_question
@British_Airways Need to change my seat on LHR-CPH for tomorrow but have an AA ticket. How can I do that?,general_question
@British_Airways Hello I’ve booked an American Airlines flight (operated by Alaska); will I still earn BA tier points on this flight?,general_question
@British_Airways Do I have to fly a certain amount of flights on BA planes to obtain a status in Executive Club or could it also be on AA?,general_question
Flew @British_Airways the other day. Best. Safety. Video. Ever. 😂😂😂https://t.co/S2uFLGEcxq,positive_feedback
@British_Airways I tried to purchase food (bacon bap/sandwich) and drink for my 3 children but they ran out (we were in row 14).so they had nothing.,general_question
@British_Airways flight BA0471- 3 hour delay on Tarmac with loads of kids onboard no food/drink provided #jokeairline #notimpressed,general_question
.@British_Airways's Safety Video is the best thing ever! 👏👏,positive_feedback
@comcastcares that feature used to be there - not now :-(,general_question
@115900 DVR will only let me add max 30 minutes to the 3 hour #worldseries broadcast. seems reasonable probably won’t miss anything.,general_question
@comcastcares How’s that research going? My internet still going down regularly. https://t.co/VqX0XwaFdq,technical_support
"@comcastcares for the last two weeks, my connection periodically goes down for 4-5 minutes at a time. I've rebooted my modem regularly &amp; your tech support hasn't been able to help. https://t.co/WQXyPOMsPq",technical_support
No #tvinternetphone service for over 24 hours! I'm disappointed in your customer service and ability to resolve this issue @115900,complaint
Cable been out since I️ got home. Y’all trippin @116136,general_question
@TMobileHelp Hi there.. I sent some DMs and need some serious help with my bill and autopay issues.  Thank you.,technical_support
@TMobileHelp thinking of leaving tmobile.. for@AT&amp;T,general_question
"@TMobileHelp Looking for the best deal on an S8, I8 or HTC U11.  Longtime Verizon customer.",positive_feedback
@115911 @ATT @115714 @115725 .  I currently have Verizon and due for an upgrade. They won't give me a deal.  Give me a good deal and I switch tomorrow.,general_question
@115911 why is your network sucking in the middle of NYC tonight????,complaint
@115911 @TMobileHelp y’all just pissed me off and I’m highly disappointed with the customer service been with y’all over 16 years FIX THIS!,complaint
"@TMobileHelp That was a terrible 2 hr customer service experience, was transferred internally to an expired #, 6 transfers 2 dropped calls.",complaint
"@TMobileHelp I don’t have words for how frustrated I am by the lack of professionalism, accountability, and ability to resolve the problem.",complaint
"@TMobileHelp I’ve been down this rabbit hole before... sending another DM, 🤞🙏",general_question
@TMobileHelp Brendan transferred me (7th time tonight). The next person kept me up until 1am only to tell me he lacks credentials to place the order.,general_question
"@TMobileHelp Tried to have me call sales (which would’ve made for 3rd time tonight). Two month delay on my phone, lot of excuses/passing around, no help.",general_question
"@TMobileHelp I feel like you guys have ruined the X for me, by the time I get it, it won’t be a year until the upgrade so I’ll be out more $ and behind.",general_question
"@TMobileHelp Top that off, earliest I can get the phone now is mid December, can’t confirm the date enough to know which side of the country I’ll be on.",complaint
"@115911 I was first in your store on the 27th, it’s a shame the e-sig isn’t an electronic form signed in stores, lot of time/energy wasted. 😞",complaint
"@117691 Sophia, we realize this is an exciting time. I'm glad to hear we now have your e-signature and your order is on the way. *GiselleM",general_question
iPhone X order cancelled. Email e-sig = bad UX. Now I have to wait another month. You’re killing me @115911 😤📲🔪💔,complaint
"What’s wrong with my service @TMobileHelp. Yes, my bill is paid.",payment_issue
"AA1008 - awesome job guys. On time departure, great service, arrived early. Thank you @AmericanAir",delivery_issue
"To be fair, I got much better service through twitter than I did previously over the phone. Thanks @comcastcares and @AmericanAir https://t.co/MmzxOrmMIR",positive_feedback
@AmericanAir Any tips on how to relax on a long haul flight? #nervousflyer,general_question
@AmericanAir Cheers!!! See you's in 12 hrs!!,positive_feedback
Flying @AmericanAir tomorrow to Vegas for @644 big 3.0!!!! Can't wait!,general_question
@AmericanAir sucks!!!!!! So rude! Left my bag somewhere and they wouldn’t help at all! 🤦🏻‍♀️😠👎🏼 kept telling me they didn’t know why!,complaint
Hey @AmericanAir! I got food poisoning from your inflight meal on Sunday. Just a heads up in case you want to look in to that. https://t.co/KgiWcryFNY,general_question
@AmericanAir screwed up. Now me and 12 other recruits are staying the night in Dallas ! Kinda excited,general_question
#LookingBack Bags are packed!Tomorrow we hop on a @SouthwestAir flight headed for Washington D.C. #EOYDCGoes DC College Tour 2017 you ready? https://t.co/wLEoRNd2e2,general_question
"I’m going to continue to tweet @SouthwestAir until they respond, reach out, and take care of this issue.",technical_support
